"No","Id","Name","Status","Id","GUID","Name","Cron","Domain","Status","Account","Id","Profile Id","Data Pull","Id","Data Pull","Id","Data Pull","Id","Data Pull"
"715","602e25b6c2954e001e38cc72","Thompson Ford Sales",0,"602e25b8c2954e001e38cc74","31531435","Thompson Ford Sales","thompsonford","thompsonfordsales.com",1,"false","UA-137985131-38","","","","","365293217415433","Yes","",""
"266","602e2bd9c2954e001e38d9d7","Enns Brothers",1,"602e2bdbc2954e001e38d9d9","31531420","Enns Brothers","ennsbrotherscom","ennsbrothers.com",1,"","","","","","","182101036981660","Yes","",""
"97","602e24b3c2954e001e38ca0b","Ben R Auto Sales",0,"602e24b5c2954e001e38ca0d","31531412","Ben R Auto Sales","benrauto","benrauto.com",1,"false","UA-122092463-7","","","","","305447353414271","Yes","",""
"534","602e19c8c2954e001e3783a4","Murray Group",1,"602e2ab8c2954e001e38d781","31531323","Marshall Motors","marshallusedcarsca","marshallusedcars.ca",0,"false","UA-171699954-10","","","712-239-6329","Yes","2742440266041632","Yes","",""
"477","602e2221c2954e001e38c3e9","Mainline",1,"602e24efc2954e001e38ca98","31530786","Watrous Mainline Motor Products","watrousmainline","watrousmainline.com",1,"false","UA-130939443-40","","","605-857-8737","Yes","376701949784266","Yes","",""
"613","602e2169c2954e001e38c224","Quill Plains Chevrolet Buick GMC Ltd",0,"602e216bc2954e001e38c226","31530785","Quill Plains Chevrolet Buick GMC Ltd","quillplains","quillplains.com",1,"false","UA-100014029-18","","","492-987-2005","Yes","1411645552206737","Yes","",""
"527","602e19c8c2954e001e3783a4","Murray Group",1,"602e2240c2954e001e38c43c","31530762","Murray Dunn GM","murraydunngm","murraydunngm.com",0,"false","UA-73364787-1","","","716-925-1389","Yes","989261914445105","Yes","",""
"492","602e22e8c2954e001e38c5d5","McMillan Motor Products",0,"602e22eac2954e001e38c5d7","31530753","McMillan Motor Products","mcmillanmotorproducts","mcmillanmotorproducts.net",1,"false","UA-107606308-16","","","776-670-2119","Yes","1505212436183381","Yes","",""
"478","602e2221c2954e001e38c3e9","Mainline",1,"602e2200c2954e001e38c38f","31530751","Kindersley Mainline","kindersleymainline","kindersleymainline.net",1,"false","UA-72790683-1","","","695-569-0465","Yes","982909498413680","Yes","156002881","Yes"
"265","602e254ec2954e001e38cb82","Energy Dodge Chrysler Jeep Ram",0,"602e2550c2954e001e38cb84","31530750","Energy Dodge Chrysler Jeep Ram","energydodge","energydodge.com",1,"smediaanalytic","UA-134636584-36","192512799","Yes","361-783-4542","Yes","2332174517017797","Yes","",""
"259","602e24e9c2954e001e38ca8c","Echo Valley Motor Products",1,"602e24ebc2954e001e38ca8e","31530737","Echo Valley Motor Products","echovalleygm","echovalleygm.com",1,"false","UA-130939443-32","","","939-726-0009","Yes","345003672894605","Yes","",""
"498","602e2a76c2954e001e38d6f6","Merit Ford Sales Ltd",1,"602e2a78c2954e001e38d6f8","31530725","Merit Ford Sales Ltd","meritfordcom","meritford.com",1,"false","UA-169324917-10","","","510-347-7054","Yes","265269308078165","Yes","",""
"85","602e19abc2954e001e378386","Barber Motors",1,"602e19afc2954e001e378388","31530693","Barber Motors","barbermotors","barbermotors.com",1,"false","UA-122092463-1","","","451-710-0704","Yes","958571910847439","Yes","156002978","Yes"
"372","5fb6cfe24a7927001d9f8c64","Knight Group",1,"5fb6c81e94138d001dfde5f9","31530692","Knight Weyburn Chrysler Dodge Jeep Ram","knightdodgeofweyburn","knightdodgeofweyburn.ca",1,"false","UA-84647156-1","","","760-104-7621","Yes","1133642223340406","Yes","156002893","Yes"
"682","61434fdddd30fec4d7ca9f50","Standard",1,"61434fd0dd30fec4d7ca9f1d","31530678","Standard Motors","standardmotorsca","standardmotors.ca",1,"","","","","982-809-1746","Yes","301225738383916","Yes","",""
"256","602e264ac2954e001e38cdc9","ENS",1,"602e23edc2954e001e38c83d","31530631","Ens Toyota","enstoyota","enstoyota.ca",1,"false","UA-118985773-17","","","","","958809577490339","Yes","",""
"621","602e2609c2954e001e38cd32","Regina Motor Products",0,"602e260bc2954e001e38cd34","31530608","Regina Motor Products","reginamotorproducts","rmpchevrolet.com",1,"smediaanalytic","UA-34610423-1","200827558","Yes","598-843-4331","Yes","656911418055454","Yes","149396885","Yes"
"671","602e24dfc2954e001e38ca74","Siman Auto Sales",0,"602e24e1c2954e001e38ca76","31530597","Siman Auto Sales","simanautosales","simanautosales.com",1,"false","UA-130939443-25","","","242-034-0354","Yes","521498531673843","Yes","",""
"290","602e2559c2954e001e38cb99","Frank Dunn RV Sales",0,"602e255bc2954e001e38cb9b","31530593","Frank Dunn RV Sales","frankdunntrailersales","frankdunntrailersales.com",1,"false","UA-134636584-39","","","","","2317847155159848","Yes","",""
"371","5fb6cfe24a7927001d9f8c64","Knight Group",1,"5fb6c81494138d001dfde5ee","31530558","Knight Ford Lincoln","knightfordlincoln","knightfordlincoln.ca",1,"false","UA-42553815-45","","","827-507-5798","Yes","1082383648466264","Yes","156002895","Yes"
"495","602e23d1c2954e001e38c805","Melville Chevrolet",0,"602e23d4c2954e001e38c807","31530543","Melville Chevrolet","melvillechevrolet","melvillechevrolet.com",1,"smediaanalytic","UA-118985773-10","176651859","Yes","245-944-0354","Yes","1900091590002119","Yes","",""
"728","602e27a7c2954e001e38d0c4","Ulmer Chevrolet Cadillac",0,"602e27a9c2954e001e38d0c6","31530514","Ulmer Chevrolet Cadillac","ulmerchev","ulmerchev.com",1,"smediaanalytic","UA-146366686-37","202271801","Yes","","","445602906048457","Yes","",""
"325","602e28e8c2954e001e38d37d","High River Toyota",0,"602e28eac2954e001e38d37f","30910311","High River Toyota","highrivertoyotaca","highrivertoyota.ca",1,"false","UA-156597236-41","","","198-115-7972","Yes","582139279004782","Yes","156003729","Yes"
"203","602e2985c2954e001e38d4df","Cochrane Nissan",1,"602e2987c2954e001e38d4e1","30910273","Cochrane Nissan","cochranenissancom","cochranenissan.com",1,"false","UA-159081726-16","","","217-451-6845","Yes","1014028158980783","Yes","",""
"736","602e2455c2954e001e38c92c","WHITECAP CHEVROLET BUICK GMC",0,"5fb6c25194138d001dfde4b6","30910251","WHITECAP CHEVROLET BUICK GMC","whitecapgm","whitecapgm.com",1,"smediawebmastertool","UA-110390172-1","165407082","Yes","951-918-8221","Yes","1543813162323308","Yes","",""
"665","602e231dc2954e001e38c656","Sherwood Park Chevrolet",0,"602e231fc2954e001e38c658","30910217","Sherwood Park Chevrolet","sherwoodparkchev","sherwoodparkchev.com",1,"false","UA-12013815-2","","","","","2201828183257591","Yes","",""
"535","61db0d52b9538c1ae84da9e1","Murray Medicine Hat Hyundai",1,"61434e7add30fec4d7ca9581","30909976","Murray Medicine Hat Hyundai","murrayhyundaimedicinehatcom","murrayhyundaimedicinehat.com",1,"","","","","","","337930770879629","Yes","",""
"233","602e24ffc2954e001e38cabf","Denham Chrysler Lloydminster",0,"602e2501c2954e001e38cac1","30909952","Denham Chrysler Lloydminster","denhamchryslerjeep","denhamchryslerjeep.com",1,"false","UA-130939443-49","","","961-077-5599","Yes","244799903072198","Yes","",""
"398","602e2488c2954e001e38c9a5","Lethbridge Toyota",0,"602e248ac2954e001e38c9a7","30808104","Lethbridge Toyota","lethbridgetoyota","lethbridgetoyota.com",0,"false","UA-118985773-46","","","286-723-5884","Yes","286674965350373","Yes","156002838","Yes"
"169","602e2483c2954e001e38c998","Centerline RV",0,"602e2485c2954e001e38c99a","30808097","Centerline RV","centerlineauto","centerlineauto.com",1,"false","UA-127273656-19","","","593-369-1503","Yes","2256747134582269","Yes","",""
"487","602e2b4ac2954e001e38d8b7","McDonald Nissan",0,"602e2b4cc2954e001e38d8b9","30808092","McDonald Nissan","mcdonaldnissancom","mcdonaldnissan.com",1,"smediaanalytic","UA-171699954-93","230241228","Yes","","","2269916419820819","Yes","",""
"358","61434e7ddd30fec4d7ca9594","Kia Cold Lake",1,"61434e7fdd30fec4d7ca9599","30808037","Kia Cold Lake","kiacoldlakecom","kiacoldlake.com",1,"","","","","","","4264889783525162","Yes","",""
"758","5fb6c65994138d001dfde568","Woody's RV",1,"5fb6c66194138d001dfde56a","30808023","Woody's RV Centre","woodysrv","woodysrv.com",1,"false","UA-143782155-4","","","","","2302350526760636","Yes","156003057","Yes"
"705","602e2504c2954e001e38cacc","T and T Honda",0,"602e2506c2954e001e38cace","30808004","T and T Honda","tandthonda","tandthonda.ca",1,"smediaanalytic","UA-134636584-1","190080092","Yes","","","985341235005114","Yes","",""
"675","602e2635c2954e001e38cd9c","South Trail Kia",0,"602e2638c2954e001e38cd9e","30807992","South Trail Kia","southtrailkia","southtrailkia.com",0,"","","","","","","","","",""
"464","602e2544c2954e001e38cb6c","Lone Star Calgary",0,"602e2546c2954e001e38cb6e","30807948","Lone Star Calgary","mercedes_benz_lonestarcalgary","mercedes-benz-lonestarcalgary.ca",1,"smediaanalytic","UA-84825934-1","197590071","Yes","","","811874355835066","Yes","",""
"245","602e245ac2954e001e38c939","Dilawri",1,"602e2addc2954e001e38d7d1","30807929","Hyundai Gallery","hyundaigalleryca","hyundaigallery.ca",1,"false","UA-171699954-25","","","","","540705439438501","Yes","",""
"321","602e247bc2954e001e38c984","Heninger Toyota",1,"602e247dc2954e001e38c986","30807916","Heninger Toyota","heningertoyota","heningertoyota.com",1,"false","UA-40222132-1","","","894-164-5154","Yes","297935674377704","Yes","",""
"234","602e29abc2954e001e38d535","Destination Cycles Inc",0,"602e29adc2954e001e38d537","30807810","Destination Cycles Inc","destinationcyclescom","destinationcycles.com",1,"smediaanalytic","UA-159081726-17","212980561","Yes","","","873784489793360","Yes","",""
"141","602e29cec2954e001e38d580","Cam Clark Auto Group",0,"602e29d9c2954e001e38d596","30807791","Cam Clark Ford Airdrie","camclarkfordairdriecom","camclarkfordairdrie.com",1,"false","UA-161444828-1","","","","","308494020141276","Yes","",""
"150","602e2442c2954e001e38c8fc","Carlyle Motor Products Chevrolet Buick GMC",0,"602e2444c2954e001e38c8fe","30167208","Carlyle Motor Products Chevrolet Buick GMC","carlylegm","carlylegm.ca",1,"false","UA-124252380-41","","","196-215-8837","Yes","443563939665506","Yes","",""
"40","602e2183c2954e001e38c25e","Auto Canada",0,"602e2843c2954e001e38d220","28304640","Rose City Ford","rosecityford","rosecityford.com",0,"false","UA-151218577-21","","","","","594065861380321","Yes","",""
"357","602e266ec2954e001e38ce14","Kent County Motor Sales Co",0,"602e2670c2954e001e38ce16","26949228","Kent County Motor Sales Co","kentcountymotors","kentcountymotors.com",1,"false","UA-141626127-22","","","","","608816619613237","Yes","",""
"110","602e2276c2954e001e38c4c8","Bocker Auto Group",0,"602e2278c2954e001e38c4ca","26949097","Bocker Auto Group","bockerautogroup","bockerautogroup.com",1,"false","UA-96122244-12","","","","","1331133250257968","Yes","",""
"223","602e2435c2954e001e38c8e0","Cumberland Group",0,"602e243fc2954e001e38c8f3","26949082","Cumberland Kia","cumberlandkia","cumberlandkia.com",1,"smediaanalytic","UA-124252380-40","182623975","Yes","","","2706363022814488","Yes","",""
"93","602e237dc2954e001e38c743","Bean Chevrolet Buick GMC Corvette",1,"602e237fc2954e001e38c745","26949034","Bean Chevrolet Buick GMC Corvette","beancars","beancars.ca",1,"smediawebmastertool","UA-113480963-1","169037638","Yes","348-758-6111","Yes","1602943466410277","Yes","",""
"74","5fb6c28494138d001dfde4e5","BCS Auto Sales",1,"5fb6c28c94138d001dfde4e7","26949006","BCS Auto Sales","budgetcarsales","bcsautosales.ca",1,"false","UA-52885798-2","","","987-348-7337","Yes","409359729995166","Yes","",""
"616","602e2554c2954e001e38cb8e","Ray Skillman",0,"602e2556c2954e001e38cb90","26948999","Ray Skillman Westside Auto Mall Site","rayskillmanautomall","rayskillmanautomall.com",1,"false","UA-137578896-3","","","","","355624381784141","Yes","",""
"689","602e285fc2954e001e38d25b","Stephen Wade",1,"602e254bc2954e001e38cb79","26948963","Stephen Wade Toyota","stephenwadetoyota","stephenwadetoyota.com",1,"smediaanalytic","UA-134636584-32","192431908","Yes","","","2181900445227992","Yes","",""
"738","602e226cc2954e001e38c4ae","Warner Industries",0,"602e226ec2954e001e38c4b0","24893659","Warner Industries","warnerindustries","warnerindustries.ca",1,"false","UA-97730167-1","","","441-306-3081","Yes","1342934069077886","Yes","",""
"381","5fb6cfe24a7927001d9f8c64","Knight Group",1,"5e9f240c1033fe0e3269fac8","24893648","Titan Auto","titanauto","titanauto.ca",1,"false","UA-11910051-1","","","888-503-2132","Yes","838782926159672","Yes","54095121","Yes"
"629","602e2179c2954e001e38c246","Riverside Auto",0,"602e217bc2954e001e38c248","24893634","Riverside Chev Brockville","riversidegmbrockville","riversidegmbrockville.com",1,"false","UA-102160559-1","","","163-702-2372","Yes","1418428174861808","Yes","156002989","Yes"
"526","602e19c8c2954e001e3783a4","Murray Group",1,"602e19ccc2954e001e3783a6","24893613","Murray Chevrolet Cadillac Buick GMC Brandon","murraybrandongm","murraychevbrandon.com",1,"false","UA-16026587-2","","","814-716-7314","Yes","958813080823322","Yes","",""
"475","602e2221c2954e001e38c3e9","Mainline",1,"5e8f3c002e707f652036be8d","24893607","Mainline Motors (Rosetown)","mainlinemotors","rosetownmainline.net",1,"false","UA-51293223-1","","","300-354-9504","Yes","958810304156933","Yes","156002884","Yes"
"493","602e2230c2954e001e38c415","Mcgovern's Rv and Marine",0,"602e2232c2954e001e38c417","24893604","Mcgovern's Rv and Marine","mcgovernsrv","mcgovernsrv.com",1,"false","UA-75508277-1","","","168-387-5406","Yes","1016335465071083","Yes","",""
"324","602e21ebc2954e001e38c35c","High Level Motor Products",0,"602e21edc2954e001e38c35e","24893568","High Level Motor Products","highlevelmotorproducts","highlevelmotorproducts.com",0,"","","","","105-836-4313","Yes","1198957720142189","Yes","",""
"311","602e21e1c2954e001e38c344","Hammer Chevrolet",0,"602e21e3c2954e001e38c346","24893562","Hammer Chevrolet","hammerchevy","hammerchevy.com",1,"false","UA-96122244-26","","","","","1347935745244385","Yes","",""
"246","5fc87bcfaec401001d0dbb37","Disbrowe Chev",1,"5fc87bd9aec401001d0dbb39","24893550","Disbrowe Chev","disbrowe","disbrowe.com",1,"false","UA-42553815-22","","","384-023-3146","Yes","1045468332157796","Yes","",""
"213","602e21bfc2954e001e38c2ef","County Chevrolet (Jeff's Smith)",1,"602e21c1c2954e001e38c2f1","24893544","County Chevrolet (Jeff's Smith)","jeffsmith","countychevroletessex.com",1,"smediawebmastertool","UA-107116176-43","184106518","Yes","219-567-0339","Yes","958816980822932","Yes","156003020","Yes"
"171","602e21abc2954e001e38c2c1","Central Plains COOP",0,"602e21adc2954e001e38c2c3","24893540","Central Plains COOP","centralplainscoop","centralplainsco-op.crs",1,"false","UA-107116176-1","","","219-179-1088","Yes","","","",""
"692","602e218dc2954e001e38c277","Struthers Brothers",0,"602e218fc2954e001e38c279","24638759","Struthers Brothers","struthersbros","struthersbros.com",0,"false","UA-91021639-27","","","121-607-6747","Yes","1296674153703878","Yes","",""
"554","602e233ac2954e001e38c6a2","North Bay Auto Group",1,"5fb6c3f294138d001dfde508","24638751","North Bay Toyota","northbaytoyota","northbaytoyota.com",1,"false","UA-104254954-1","","","548-413-5794","Yes","1584657411572216","Yes","",""
"726","614347eedd30fec4d7b8a575","Tri-Mac Toyota",0,"602e2269c2954e001e38c4a4","24638738","Tri-Mac Toyota","trimactoyota","trimactoyota.ca",1,"false","UA-42553815-34","","","","","1062016200503009","Yes","",""
"592","602e2243c2954e001e38c446","Penticton Toyota",0,"602e2245c2954e001e38c448","24638735","Penticton Toyota","pentictontoyota","pentictontoyota.com",1,"false","UA-81637209-27","","","","","","","",""
"261","602e2285c2954e001e38c4eb","Edwards Garage Chevrolet Buick GMC",0,"602e2288c2954e001e38c4ed","24638727","Edwards Garage Chevrolet Buick GMC","edwardsgarage","edwardsgarage.com",1,"false","UA-34543195-1","","","556-377-2536","Yes","1418432584861367","Yes","",""
"3","602e1529c2954e001e37835f","Action Auto",0,"602e152dc2954e001e378361","24638723","Action Auto","actionautochryslerdodgejeep","actionautochryslerdodgejeep.com",0,"false","UA-91021639-14","","","","","1280806468623980","Yes","",""
"312","602e21e6c2954e001e38c350","Hanover Chrysler Dodge",0,"602e21e8c2954e001e38c352","24638711","Hanover Chrysler Dodge","hanoverchryslerdodge","hanoverchryslerdodge.com",1,"false","UA-81637209-29","","","","","1189966127708015","Yes","",""
"752","602e2468c2954e001e38c956","Whitewater Motors",0,"602e246ac2954e001e38c958","20903209","Whitewater Motors","whitewatermotors","whitewatermotors.com",1,"false","UA-127273656-15","","","735-158-5956","Yes","2201668579864601","Yes","",""
"566","602e24a0c2954e001e38c9df","Orange Media Group",0,"602e24a6c2954e001e38c9eb","20902869","Bob Rohrman Toyota","rohrmantoyota","rohrmantoyota.com",1,"smediaanalytic","UA-6377702-16","185614488","Yes","","","541479669653908","Yes","",""
"637","602e22a9c2954e001e38c543","Rohrman Auto Group",0,"602e24d7c2954e001e38ca5e","20902865","Bob Rohrman Kia","rohrmankia","rohrmankia.com",1,"false","UA-6377702-8","","","","","1454682438008281","Yes","",""
"565","602e24a0c2954e001e38c9df","Orange Media Group",0,"602e24a2c2954e001e38c9e1","20902864","indy hyundai","indyhyundai","indyhyundai.com",1,"false","UA-6377702-25","","","","","344179306306181","Yes","",""
"304","602e229fc2954e001e38c52b","Gurnee Hyundai",0,"602e22a1c2954e001e38c52d","20896885","Gurnee Hyundai","gurneehyundai","gurneehyundai.com",1,"false","UA-6377702-22","","","","","1496447213726570","Yes","",""
"489","61434fffdd30fec4d7caa047","McGrath Auto Group",1,"61435001dd30fec4d7caa04c","20896549","Coralville Used Car Superstore","coralvillesuperstorecom","coralvillesuperstore.com",1,"","","","","","","859237231642637","Yes","",""
"91","602e2306c2954e001e38c620","Basswood Chrysler Dodge Jeep Ram",0,"602e2308c2954e001e38c622","20895964","Basswood Chrysler Dodge Jeep Ram","basswoodcdjr","basswoodcdjr.com",1,"false","UA-109667713-25","","","","","1543928578978433","Yes","",""
"183","602e25f6c2954e001e38cd06","Citte Center",1,"602e25f8c2954e001e38cd08","20895739","Citte Center","cittecenter","cittecenter.com",1,"false","UA-140422192-21","","","951-934-7100","Yes","626022264579262","Yes","",""
"211","602e246dc2954e001e38c962","Country Truck And Auto",0,"602e246fc2954e001e38c964","20895258","Country Truck And Auto","countrytruck","countrytruck.net",1,"smediaanalytic","UA-118985773-33","184076028","Yes","","","307500423168807","Yes","",""
"654","602e19ddc2954e001e3783b8","Scharmach Auto Group",1,"602e22fec2954e001e38c608","20894748","Seattle MINI","seattlemini","seattlemini.com",1,"false","UA-109667713-1","","","106-797-6270","Yes","1531745150196776","Yes","",""
"652","602e19ddc2954e001e3783b8","Scharmach Auto Group",1,"602e19e1c2954e001e3783ba","20894701","Northwest Mini","northwestmini","northwestmini.com",1,"false","UA-96122244-15","","","680-271-9343","Yes","1331110636926896","Yes","",""
"296","602e2330c2954e001e38c689","Fritts Ford",0,"602e2332c2954e001e38c68b","20893109","Fritts Ford","frittsford","frittsford.com",1,"smediawebmastertool","UA-111241337-14","166658197","Yes","","","1564496616921629","Yes","",""
"429","602e2778c2954e001e38d05a","Linnihan Foy",0,"602e28a6c2954e001e38d2e8","20475388","BMW of Tuscaloosa","bmwoftuscaloosacom","bmwoftuscaloosa.com",0,"false","UA-146082375-3","","","","","122265858969091","Yes","",""
"709","602e225dc2954e001e38c484","Terrace Totem Ford",0,"602e225fc2954e001e38c486","20475386","Terrace Totem Ford","terracetotemford","terracetotemford.ca",0,"","","","","","","1198959116808710","Yes","",""
"302","602e19d3c2954e001e3783ae","Great North GM (Old name - Murray GM The Pas)",0,"602e19d7c2954e001e3783b0","20475327","Great North GM (Old name - Murray GM The Pas)","greatnorthgm","greatnorthgm.ca",1,"smediawebmastertool","UA-83254413-1","128625552","Yes","382-274-1753","Yes","1115130251858270","Yes","",""
"483","61c408ed1af603bc39145115","McAuley Ford",1,"602e25c1c2954e001e38cc89","20475312","McAuley Ford","mcauleyford","mcauleyford.com",1,"false","UA-137985131-39","","","634-883-9713","Yes","841810799510405","Yes","",""
"648","602e2abfc2954e001e38d792","Sam Wamplers Freedom Ford",0,"602e2ac1c2954e001e38d794","20475255","Sam Wamplers Freedom Ford","samsfreedomfordcom","samsfreedomford.com",1,"smediaanalytic","UA-171699954-14","224482383","Yes","558-893-7276","Yes","359573918370474","Yes","",""
"662","602e22c8c2954e001e38c58c","Seeger Toyota",0,"602e22cac2954e001e38c58e","20084878","Seeger Toyota","seegertoyota","seegertoyota.net",1,"false","UA-91021639-16","","","","","","","",""
"755","602e2271c2954e001e38c4bb","Winnipeg West Auto Group",1,"5fb6b6234f5467001db9659e","19992560","Winnipeg West Auto Group","winnipegautogroup","winnipegautogroup.com",1,"false","UA-42553815-27","","","111-894-6846","Yes","1049218218449474","Yes","",""
"641","602e153ec2954e001e378372","Roy Foss",1,"602e154dc2954e001e37837e","19992530","Roy Foss Thornhill","royfossthornhill","royfossthornhill.com",1,"false","UA-98085854-1","","","465-415-5001","Yes","1350464421658184","Yes","",""
"609","61434733dd30fec4d7b429b5","Preston Gm (Preston Chev)",1,"61434737dd30fec4d7b46d28","19992520","Preston Gm (Preston Chev)","prestongm","prestongm.com",1,"false","UA-136517812-1","","","868-572-4419","Yes","958813970823233","Yes","",""
"603","602e23e1c2954e001e38c825","Planet Honda",0,"602e23e3c2954e001e38c827","19992514","Planet Honda","planethonda","planethonda.com",1,"false","UA-17440322-1","","","699-511-7333","Yes","2523557047670133","Yes","",""
"333","602e21f4c2954e001e38c374","Indy Honda",0,"602e21f6c2954e001e38c376","19992460","Indy Honda","indyhonda","indyhonda.com",1,"false","UA-6377702-23","","","528-073-3476","Yes","1280795035291790","Yes","156003771","Yes"
"77","602e19b5c2954e001e378391","Bannister",1,"602e21f1c2954e001e38c369","19992459","Huber Bannister Chevrolet Penticton","huberbannister","huberbannister.com",0,"false","UA-91021639-42","","","426-206-8061","Yes","1308647152506578","Yes","",""
"295","61c4096d1af603bc3914a695","Freeway Mazda",1,"602e21d9c2954e001e38c32c","19992442","Freeway Mazda","freewaymazda","freewaymazda.ca",1,"false","UA-86518004-1","","","576-499-2788","Yes","1172104122827549","Yes","",""
"105","602e21ccc2954e001e38c313","Beyak Auto Group",1,"602e21cfc2954e001e38c315","19992435","Dryden GM","drydengm","drydengm.ca",1,"false","UA-19380512-1","","","503-930-9378","Yes","958806264157337","Yes","156003017","Yes"
"209","602e21b5c2954e001e38c2d7","Cook County Ford",0,"602e21b7c2954e001e38c2d9","19992426","Cook County Ford","cookford","cookford.com",1,"false","UA-81637209-15","","","721-007-3127","Yes","1151328904905071","Yes","",""
"202","602e21b0c2954e001e38c2cb","Coast Mountain GM",0,"602e21b2c2954e001e38c2cd","19992425","Coast Mountain GM","coastmountaingm","coastmountaingm.com",1,"false","UA-81637209-34","","","","","1198958276808800","Yes","",""
"144","602e21a6c2954e001e38c2b4","Campkins",0,"602e21a8c2954e001e38c2b6","19992419","Campkins","campkins","campkins.com",1,"false","UA-42553815-4","","","136-113-8695","Yes","1005744179463545","Yes","",""
"119","602e219cc2954e001e38c29e","Brantford Hyundai",0,"602e219fc2954e001e38c2a0","19992415","Brantford Hyundai","brantfordhyundai","brantfordhyundai.ca",1,"false","UA-149898987-1","","","147-645-7535","Yes","1246284348742859","Yes","",""
"257","61c409d31af603bc3914bd3f","Eagle Ridge Chevrolet Buick GMC",1,"602e2282c2954e001e38c4e1","19589022","Eagle Ridge Chevrolet Buick GMC","eagleridgegm","eagleridgegm.com",1,"false","UA-29268631-1","","","163-396-9643","Yes","1424259814278644","Yes","",""
"115","602e2530c2954e001e38cb39","Bradley GM",0,"602e2532c2954e001e38cb3b","18610131","Bradley GM","bradleygm","bradleygm.com",1,"smediaanalytic","UA-134636584-17","191670831","Yes","","","2040111986293692","Yes","",""
"707","602e2645c2954e001e38cdbc","Taylor Auto Group",1,"602e2647c2954e001e38cdbe","18609953","Taylor AutoMall","taylorautomall","taylorautomall.com",1,"false","UA-48991897-1","","","353-094-0748","Yes","823000284832958","Yes","156003552","Yes"
"734","602e26dcc2954e001e38cf04","Viking Motors GM",0,"602e26dec2954e001e38cf06","18609849","Viking Motors GM","vikingmotors","vikingmotors.ca",1,"false","UA-143782155-23","","","","","588124081715814","Yes","",""
"528","602e19c8c2954e001e3783a4","Murray Group",1,"602e251dc2954e001e38cb0c","18609806","Murray GM Abbotsford","murraygmabbotsford","murraygmabbotsford.com",0,"smediaanalytic","UA-134636584-12","190948407","Yes","","","592485141225732","Yes","",""
"145","602e22bec2954e001e38c573","Canada Auto One Group",0,"602e22c0c2954e001e38c575","18609803","Kelowna Chevrolet","kelownachev","kelownachev.com",1,"false","UA-69435812-1","","","","","","","",""
"330","602e2290c2954e001e38c505","Hunter Motors",0,"602e2292c2954e001e38c507","18609744","Hunter Motors","huntermotors","huntermotors.ca",1,"false","UA-100014029-27","","","937-797-9125","Yes","1424247734279852","Yes","",""
"622","602e216fc2954e001e38c22f","Reliable Motors LTD.",0,"5fb6c26f94138d001dfde4cf","15859004","Reliable Motors LTD.","reliablemotors","reliablemotors.ca",1,"false","UA-81637209-14","","","","","1151327578238537","Yes","",""
"601","602e240dc2954e001e38c888","Pine Tree",0,"602e240fc2954e001e38c88a","15858985","Pine Tree Ford","pinetreeford","pinetreeford.com",0,"false","UA-50679423-3","","","334-158-7923","Yes","2180879532180698","Yes","",""
"558","602e2a94c2954e001e38d738","Northern RV - Sudbury",0,"602e2a96c2954e001e38d73a","15858857","Northern RV - Sudbury","northernrvca","northernrv.ca",1,"false","UA-169324917-36","","","","","347072262927171","Yes","",""
"421","602e2217c2954e001e38c3cf","Lindsay GM",1,"602e2219c2954e001e38c3d1","15858558","Lindsay GM","lindsaygm","lindsaygm.ca",1,"false","UA-44212453-1","","","675-512-6310","Yes","958815707489726","Yes","156003218","Yes"
"268","5fb6c29494138d001dfde4f1","Erin Mills Mazda",1,"5fb6cfdb4a7927001d9f8c5a","15858377","Erin Mills Mazda","erinmillsmazda","erinmillsmazda.ca",1,"false","UA-130939443-46","","","954-929-6462","Yes","2006313506131891","Yes","",""
"500","602e223ac2954e001e38c42f","Mike Jackson Chevrolet Cadillac Buick GMC",0,"602e223cc2954e001e38c431","15858215","Mike Jackson Chevrolet Cadillac Buick GMC","mikejacksongm","mikejacksongm.com",1,"marshalsmedia","UA-66831618-1","107456025","Yes","924-904-8253","Yes","958812064156757","Yes","156002880","Yes"
"98","602e2197c2954e001e38c291","Bennett GM",0,"602e2199c2954e001e38c293","15858188","Bennett GM","bennettgm","bennettgm.com",1,"false","UA-56150902-1","","","309-847-3181","Yes","958576130847017","Yes","",""
"630","602e2179c2954e001e38c246","Riverside Auto",0,"602e2180c2954e001e38c254","15858180","Riverside Buick GMC Prescott","riversideofprescott","riversideofprescott.com",1,"false","UA-99965108-1","","","100-285-7366","Yes","1402882206416405","Yes","",""
"754","5fc87c22aec401001d0dbb77","Winegard Motors Ford",1,"5fc87c2caec401001d0dbb79","15858162","Winegard Motors Ford","winegardford","winegardford.com",1,"false","UA-109667713-43","","","100-617-8627","Yes","1555054834532474","Yes","",""
"117","602e2baec2954e001e38d981","Brantford Group",0,"602e2bb0c2954e001e38d983","15858156","Brantford Nissan","brantfordnissancom","brantfordnissan.com",0,"","","","","","","848349949329642","Yes","",""
"700","602e23c3c2954e001e38c7e6","Sunrise Ford",0,"602e23c5c2954e001e38c7e8","15857581","Sunrise Ford","sunriseford","sunriseford.ca",1,"false","UA-118985773-4","","","","","675690769429660","Yes","",""
"2","602e2731c2954e001e38cfb7","Abbotsford Nissan",1,"602e2733c2954e001e38cfb9","15857549","Abbotsford Nissan","abbotsfordnissan","abbotsfordnissan.com",1,"false","UA-146366686-5","","","861-042-1098","Yes","795096410924522","Yes","",""
