Year,Make,Model,Trim,Body Style
1965,"Studebaker","Cruiser","NoName",""
1965,"Studebaker","Daytona","NoName",""
1965,"Sunbeam","Alpine","NoName","Convertible"
1965,"Sunbeam","Rapier","NoName","Convertible"
1965,"Sunbeam","Tiger","NoName","Convertible"
1965,"Austin-Healey","3000 Mk III","BJ8","Convertible"
1965,"Austin-Healey","Sprite Mk III","AN8","Convertible"
1965,"International","D-1100","NoName","Regular Cab Pickup"
1965,"International","D-1000","NoName","Regular Cab Pickup"
1965,"International","D-1300","NoName","Regular Cab Pickup"
1965,"International","D-1200","NoName","Regular Cab Pickup"
1965,"International","D-900","NoName","Regular Cab Pickup"
1965,"International","Pickup","NoName","Regular Cab Pickup"
1965,"International","Scout 800","NoName","SUV"
1965,"AC","289","NoName","Convertible"
1965,"AC","428","NoName","Convertible"
1965,"AC","Shelby Cobra","Daytona","Convertible"
1965,"AC","Shelby Cobra","Mk III","Convertible"
1965,"AC","Shelby Cobra","Mk II","Convertible"
1965,"Avanti Motors","Avanti II","NoName","Coupe"
1966,"Morris","Mini","NoName","Coupe"
1966,"Alfa Romeo","2600","NoName",""
1966,"Alfa Romeo","Duetto","NoName",""
1966,"Alfa Romeo","GTV","NoName",""
1966,"Alfa Romeo","Giulia","1600",""
1966,"Alfa Romeo","Spider","NoName","Convertible"
1966,"Aston Martin","DB6","NoName","Coupe"
1966,"Aston Martin","Volante","NoName","Convertible"
1966,"BMW","2000","NoName",""
1966,"BMW","1600","NoName",""
1966,"BMW","1800","NoName",""
1966,"Bentley","T1","NoName",""
1966,"Buick","Electra 225","Custom",""
1966,"Buick","Electra 225","NoName",""
1966,"Buick","LeSabre","Custom","Sedan"
1966,"Buick","LeSabre","NoName","Sedan"
1966,"Buick","Riviera","NoName","Coupe"
1966,"Buick","Skylark","Gran Sport",""
1966,"Buick","Skylark","NoName",""
1966,"Buick","Special","Deluxe",""
1966,"Buick","Special","NoName",""
1966,"Buick","Sport Wagon","NoName","Wagon"
1966,"Buick","Wildcat","Custom","Coupe"
1966,"Buick","Wildcat","NoName","Coupe"
1966,"Cadillac","Calais","NoName","Coupe"
1966,"Cadillac","DeVille","NoName","Sedan"
1966,"Cadillac","Eldorado","NoName","Coupe"
1966,"Cadillac","Fleetwood","Brougham","Sedan"
1966,"Cadillac","Fleetwood","NoName","Sedan"
1966,"Cadillac","Series 60 Special","NoName",""
1966,"Cadillac","Series 60","NoName",""
1966,"Chevrolet","Bel Air","NoName",""
1966,"Chevrolet","Biscayne","NoName","Coupe"
1966,"Chevrolet","C20/K20","NoName","Regular Cab Pickup"
1966,"Chevrolet","C30/K30","NoName","Regular Cab Pickup"
1966,"Chevrolet","C10/K10","NoName","Regular Cab Pickup"
1966,"Chevrolet","Caprice","NoName","Coupe"
1966,"Chevrolet","Caprice","NoName","Sedan"
1966,"Chevrolet","Chevelle","Malibu","Convertible"
1966,"Chevrolet","Chevelle","Malibu","Coupe"
1966,"Chevrolet","Chevelle","Malibu","Sedan"
1966,"Chevrolet","Chevelle","Malibu","Wagon"
1966,"Chevrolet","Chevelle","SS","Coupe"
1966,"Chevrolet","Chevelle","NoName",""
1966,"Chevrolet","Chevy II","NoName","Coupe"
1966,"Chevrolet","Corvair","Corsa","Sedan"
1966,"Chevrolet","Corvair","Monza","Sedan"
1966,"Chevrolet","Corvair","NoName","Coupe"
1966,"Chevrolet","Corvair","NoName","Sedan"
1966,"Chevrolet","Corvette","NoName","Convertible"
1966,"Chevrolet","Corvette","NoName","Coupe"
1966,"Chevrolet","El Camino","NoName","Regular Cab Pickup"
1966,"Chevrolet","Impala","SS","Sedan"
1966,"Chevrolet","Impala","NoName","Sedan"
1966,"Chevrolet","Nova","SS","Coupe"
1966,"Chevrolet","Nova","NoName","Coupe"
1966,"Chevrolet","Panel","NoName",""
1966,"Chevrolet","Panel Step Van","NoName",""
1966,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1966,"Chevrolet","Suburban","NoName","SUV"
1966,"Chrysler","300","NoName","Sedan"
1966,"Chrysler","Crown Imperial","NoName",""
1966,"Chrysler","Imperial LeBaron","NoName",""
1966,"Chrysler","Newport","NoName",""
1966,"Chrysler","New Yorker","NoName",""
1966,"Chrysler","Town & Country","NoName",""
1966,"Dodge","Charger","NoName","Coupe"
1966,"Dodge","Coronet","440",""
1966,"Dodge","Coronet","500",""
1966,"Dodge","Coronet","NoName",""
1966,"Dodge","Dart","GT",""
1966,"Dodge","Dart","NoName",""
1966,"Dodge","Monaco","500",""
1966,"Dodge","Monaco","NoName",""
1966,"Dodge","Panel","NoName",""
1966,"Dodge","Platform","NoName",""
1966,"Dodge","Pickup","NoName","Regular Cab Pickup"
1966,"Dodge","Polara","NoName",""
1966,"Dodge","Stake","NoName",""
1966,"Dodge","Town Panel","NoName",""
1966,"Dodge","Van","NoName","Passenger Van"
1966,"Ford","Bronco","Roadster","SUV"
1966,"Ford","Bronco","NoName","SUV"
1966,"Ford","Club Wagon","Falcon",""
1966,"Ford","Country Squire","NoName","Wagon"
1966,"Ford","Country","NoName",""
1966,"Ford","Custom","NoName",""
1966,"Ford","Custom 500","NoName",""
1966,"Ford","F350","NoName","Regular Cab Pickup"
1966,"Ford","Fairlane","NoName",""
1966,"Ford","F100","NoName","Regular Cab Pickup"
1966,"Ford","F250","NoName","Regular Cab Pickup"
1966,"Ford","Fairlane 500","NoName",""
1966,"Ford","Falcon","NoName",""
1966,"Ford","Futura","NoName",""
1966,"Ford","Galaxie 500","NoName",""
1966,"Ford","Galaxie LTD","NoName",""
1966,"Ford","Mustang Shelby GT","NoName","Convertible"
1966,"Ford","Mustang Shelby GT","NoName","Coupe"
1966,"Ford","Mustang","GT","Convertible"
1966,"Ford","Mustang","GT","Coupe"
1966,"Ford","Mustang","NoName","Convertible"
1966,"Ford","Mustang","NoName","Coupe"
1966,"Ford","Pickup","NoName","Regular Cab Pickup"
1966,"Ford","Ranchero","Custom","Regular Cab Pickup"
1966,"Ford","Ranchero","NoName","Regular Cab Pickup"
1966,"Ford","Ranch","NoName",""
1966,"Ford","Squire","NoName",""
1966,"Ford","Thunderbird","NoName","Coupe"
1966,"Ford","Van","NoName",""
1966,"Ford","GT40","Mk II","Coupe"
1966,"Ford","GT40","Mk I","Coupe"
1966,"GMC","Panel","NoName",""
1966,"GMC","Pickup","NoName","Regular Cab Pickup"
1966,"GMC","Suburban","NoName","SUV"
1966,"GMC","Van","NoName",""
1966,"Jaguar","Mark X","NoName",""
1966,"Jaguar","Mark II","3.8 S","Sedan"
1966,"Jaguar","Mark II","NoName",""
1966,"Jaguar","XKE","NoName",""
1966,"Jeep","CJ-3B","NoName","SUV"
1966,"Jeep","CJ-6","NoName","SUV"
1966,"Jeep","CJ","NoName","SUV"
1966,"Jeep","CJ-5","NoName","SUV"
1966,"Jeep","Wagoneer","NoName","SUV"
1966,"Lamborghini","350 GT","NoName",""
1966,"Lamborghini","400 GT","NoName",""
1966,"Lamborghini","Miura","NoName","Coupe"
1966,"Land Rover","Series II","NoName","SUV"
1966,"Lincoln","Continental","NoName","Sedan"
1966,"Lotus","Elan","NoName","Coupe"
1966,"Lotus","Seven","S2",""
1966,"Mercedes-Benz","200","NoName",""
1966,"Mercedes-Benz","220SE","NoName",""
1966,"Mercedes-Benz","230SL","NoName",""
1966,"Mercedes-Benz","230","NoName",""
1966,"Mercedes-Benz","250SE","NoName",""
1966,"Mercedes-Benz","250S","NoName",""
1966,"Mercedes-Benz","300SE","NoName",""
1966,"Mercedes-Benz","600","NoName",""
1966,"Mercury","Colony Park","NoName","Wagon"
1966,"Mercury","Comet","202",""
1966,"Mercury","Comet","Caliente",""
1966,"Mercury","Comet","Capri","Coupe"
1966,"Mercury","Comet","Cyclone","Coupe"
1966,"Mercury","Comet","Cyclone GT","Coupe"
1966,"Mercury","Comet","NoName",""
1966,"Mercury","Commuter","NoName",""
1966,"Mercury","Montclair","NoName",""
1966,"Mercury","Monterey","NoName",""
1966,"Mercury","Parklane","NoName",""
1966,"Mercury","S-55","NoName",""
1966,"Oldsmobile","442","NoName","Coupe"
1966,"Oldsmobile","98","NoName",""
1966,"Oldsmobile","Cutlass","NoName",""
1966,"Oldsmobile","Delta 88","NoName","Sedan"
1966,"Oldsmobile","Dynamic 88","NoName",""
1966,"Oldsmobile","F-85","Deluxe",""
1966,"Oldsmobile","F-85","Standard",""
1966,"Oldsmobile","Jetstar 88","NoName",""
1966,"Oldsmobile","Starfire","NoName",""
1966,"Oldsmobile","Toronado","NoName","Coupe"
1966,"Oldsmobile","Vista Cruiser","NoName","Wagon"
1966,"Plymouth","Barracuda","NoName","Coupe"
1966,"Plymouth","Belvedere","I",""
1966,"Plymouth","Belvedere","II",""
1966,"Plymouth","Fury","I",""
1966,"Plymouth","Fury","II",""
1966,"Plymouth","Fury","III",""
1966,"Plymouth","Satellite","NoName","Convertible"
1966,"Plymouth","Satellite","NoName","Coupe"
1966,"Plymouth","Sport Fury","NoName","Coupe"
1966,"Plymouth","VIP","NoName",""
1966,"Plymouth","Valiant","NoName",""
1966,"Pontiac","Bonneville","NoName","Sedan"
1966,"Pontiac","Catalina","NoName",""
1966,"Pontiac","GTO","NoName","Coupe"
1966,"Pontiac","Grand Prix","NoName","Coupe"
1966,"Pontiac","LeMans","NoName",""
1966,"Pontiac","Star Chief","Executive",""
1966,"Pontiac","Tempest","Custom",""
1966,"Pontiac","Tempest","Standard",""
1966,"Porsche","911","NoName",""
1966,"Porsche","912","NoName",""
1966,"Saab","96","NoName",""
1966,"Saab","95","NoName",""
1966,"Saab","Monte Carlo","NoName",""
1966,"Toyota","Crown","NoName",""
1966,"Toyota","Land Cruiser","NoName","SUV"
1966,"Toyota","Tiara","NoName","Sedan"
1966,"Volkswagen","1600","NoName",""
1966,"Volkswagen","Karmann Ghia","NoName",""
1966,"Volkswagen","Microbus","NoName","SUV"
1966,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1966,"Volvo","122","S",""
1966,"Volvo","1800","S",""
1966,"Volvo","544","NoName",""
1966,"Renault","Caravalle","NoName",""
1966,"Renault","Dauphine","NoName",""
1966,"Renault","Gordini","NoName",""
1966,"Renault","R8","NoName",""
1966,"Ferrari","GT 2+2","NoName",""
1966,"Ferrari","GTB","NoName",""
1966,"Ferrari","GTS","NoName",""
1966,"Ferrari","GTC","NoName",""
1966,"Ferrari","Superamerica","NoName","Convertible"
1966,"Ferrari","Superfast","NoName","Convertible"
1966,"Rolls-Royce","Phantom V","NoName","Sedan"
1966,"Rolls-Royce","Silver Cloud III","NoName","Sedan"
1966,"Rolls-Royce","Silver Shadow","NoName","Sedan"
1966,"Triumph","1200","NoName","Convertible"
1966,"Triumph","2000","NoName","Convertible"
1966,"Triumph","Spitfire","MK II","Convertible"
1966,"Triumph","TR4","NoName","Convertible"
1966,"Fiat","1100D","NoName",""
1966,"Fiat","1500","Spider","Convertible"
1966,"Fiat","600D","NoName",""
1966,"Peugeot","404","NoName",""
1966,"Peugeot","403","NoName",""
1966,"MG","MGB","NoName","Convertible"
1966,"MG","Midget","Mark II","Convertible"
1966,"American Motors","Ambassador","NoName",""
1966,"American Motors","American","NoName",""
1966,"American Motors","Classic","NoName",""
1966,"American Motors","Marlin","NoName","Coupe"
1966,"American Motors","Rebel","NoName",""
1966,"Checker","Marathon","NoName","Sedan"
1966,"Citroen","AMI-6","NoName",""
1966,"Citroen","DS21","NoName",""
1966,"Citroen","DS19","NoName",""
1966,"Citroen","ID19","NoName",""
1966,"Datsun","1600","SPL-311","Convertible"
1966,"Datsun","1600","NoName",""
1966,"Datsun","411","NoName",""
1966,"Jensen","C-V8","NoName",""
1966,"Maserati","Mexico","NoName",""
1966,"Maserati","Mistral","NoName",""
1966,"Maserati","Quattroporte","NoName","Sedan"
1966,"Maserati","Sebring","II",""
1966,"Opel","Kadett","NoName",""
1966,"Opel","Rallye","NoName",""
1966,"Opel","Sport Series","NoName",""
1966,"Rover","2000 Series","P6",""
1966,"Rover","3-Litre","P5",""
1966,"Studebaker","Commander","NoName",""
1966,"Studebaker","Cruiser","NoName",""
1966,"Studebaker","Daytona","NoName",""
1966,"Studebaker","Wagonaire","NoName","Wagon"
1966,"Sunbeam","Alpine","NoName","Convertible"
1966,"Sunbeam","Rapier","NoName","Convertible"
1966,"Sunbeam","Tiger","NoName","Convertible"
1966,"Austin-Healey","3000","NoName","Convertible"
1966,"Austin-Healey","3000 Mk III","BJ8","Convertible"
1966,"Austin-Healey","Sprite","MK IV","Convertible"
1966,"Austin-Healey","Sprite","MK III","Convertible"
1966,"International","1000A","Travelall","SUV"
1966,"International","1000A","NoName","Regular Cab Pickup"
1966,"International","1100A","Travelette","SUV"
1966,"International","1100A","NoName","Regular Cab Pickup"
1966,"International","1200A","NoName","Regular Cab Pickup"
1966,"International","1300A","NoName","Regular Cab Pickup"
1966,"International","900A","NoName","Regular Cab Pickup"
1966,"International","Pickup","NoName","Regular Cab Pickup"
1966,"International","Scout 800","NoName","SUV"
1966,"AC","289","NoName","Convertible"
1966,"AC","428","NoName","Convertible"
1966,"AC","Shelby Cobra","Mk III","Convertible"
1966,"Avanti Motors","Avanti II","NoName","Coupe"
1967,"Morris","Mini","NoName","Coupe"
1967,"Alfa Romeo","2600","NoName",""
1967,"Alfa Romeo","Duetto","NoName",""
1967,"Alfa Romeo","GTV","NoName",""
1967,"Alfa Romeo","Giulia","NoName",""
1967,"Alfa Romeo","Spider","NoName","Convertible"
1967,"Aston Martin","DB6","NoName","Coupe"
1967,"Aston Martin","DBS","NoName","Coupe"
1967,"Aston Martin","Volante","NoName","Convertible"
1967,"BMW","2000","NoName",""
1967,"BMW","1600","NoName",""
1967,"BMW","1800","NoName",""
1967,"Bentley","T1","NoName",""
1967,"Buick","Electra 225","Custom",""
1967,"Buick","Electra 225","NoName",""
1967,"Buick","LeSabre","Custom","Sedan"
1967,"Buick","LeSabre","NoName","Sedan"
1967,"Buick","Riviera","NoName","Coupe"
1967,"Buick","Skylark","GS 400",""
1967,"Buick","Skylark","GS 340",""
1967,"Buick","Skylark","NoName",""
1967,"Buick","Special","Deluxe",""
1967,"Buick","Special","NoName",""
1967,"Buick","Sport Wagon","NoName","Wagon"
1967,"Buick","Wildcat","Custom","Coupe"
1967,"Buick","Wildcat","NoName","Coupe"
1967,"Cadillac","Calais","NoName","Coupe"
1967,"Cadillac","DeVille","NoName","Sedan"
1967,"Cadillac","Eldorado","NoName","Coupe"
1967,"Cadillac","Fleetwood","Brougham","Sedan"
1967,"Cadillac","Fleetwood","NoName","Sedan"
1967,"Cadillac","Series 60","NoName",""
1967,"Chevrolet","Bel Air","NoName",""
1967,"Chevrolet","Biscayne","NoName","Coupe"
1967,"Chevrolet","C20/K20","NoName","Regular Cab Pickup"
1967,"Chevrolet","C30/K30","NoName","Regular Cab Pickup"
1967,"Chevrolet","C10/K10","NoName","Regular Cab Pickup"
1967,"Chevrolet","Camaro","RS","Convertible"
1967,"Chevrolet","Camaro","RS","Coupe"
1967,"Chevrolet","Camaro","SS","Convertible"
1967,"Chevrolet","Camaro","SS","Coupe"
1967,"Chevrolet","Camaro","NoName","Coupe"
1967,"Chevrolet","Caprice","NoName","Sedan"
1967,"Chevrolet","Chevelle","Deluxe",""
1967,"Chevrolet","Chevelle","Malibu","Coupe"
1967,"Chevrolet","Chevelle","SS","Convertible"
1967,"Chevrolet","Chevelle","SS","Coupe"
1967,"Chevrolet","Chevelle","NoName",""
1967,"Chevrolet","Chevy II","NoName",""
1967,"Chevrolet","Corvair","500","Sedan"
1967,"Chevrolet","Corvair","Monza","Sedan"
1967,"Chevrolet","Corvette","NoName","Convertible"
1967,"Chevrolet","Corvette","NoName","Coupe"
1967,"Chevrolet","El Camino","NoName","Regular Cab Pickup"
1967,"Chevrolet","Impala","SS","Sedan"
1967,"Chevrolet","Impala","NoName","Sedan"
1967,"Chevrolet","Nova","SS","Coupe"
1967,"Chevrolet","Nova","NoName","Coupe"
1967,"Chevrolet","Panel","NoName",""
1967,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1967,"Chevrolet","Suburban","NoName","SUV"
1967,"Chevrolet","Van","NoName","Cargo Van"
1967,"Chrysler","300","NoName","Sedan"
1967,"Chrysler","Imperial","NoName",""
1967,"Chrysler","Newport","Custom",""
1967,"Chrysler","Newport","NoName",""
1967,"Chrysler","New Yorker","NoName",""
1967,"Dodge","Charger","NoName","Coupe"
1967,"Dodge","Coronet","440",""
1967,"Dodge","Coronet","500",""
1967,"Dodge","Coronet","R/T","Coupe"
1967,"Dodge","Coronet","NoName",""
1967,"Dodge","Dart","GT",""
1967,"Dodge","Dart","NoName",""
1967,"Dodge","Monaco","500",""
1967,"Dodge","Monaco","NoName",""
1967,"Dodge","Panel","NoName",""
1967,"Dodge","Platform","NoName",""
1967,"Dodge","Pickup","NoName","Regular Cab Pickup"
1967,"Dodge","Polara","500",""
1967,"Dodge","Polara","NoName",""
1967,"Dodge","Stake","NoName",""
1967,"Dodge","Town Panel","NoName",""
1967,"Dodge","Van","NoName","Passenger Van"
1967,"Ford","Bronco","Roadster","SUV"
1967,"Ford","Bronco","NoName","SUV"
1967,"Ford","Club Wagon","Falcon",""
1967,"Ford","Country Squire","NoName","Wagon"
1967,"Ford","Country","NoName",""
1967,"Ford","Custom","NoName",""
1967,"Ford","Custom 500","NoName",""
1967,"Ford","F350","NoName","Regular Cab Pickup"
1967,"Ford","Fairlane","NoName",""
1967,"Ford","F100","NoName","Regular Cab Pickup"
1967,"Ford","Fairlane 500 XL","NoName",""
1967,"Ford","F250","NoName","Regular Cab Pickup"
1967,"Ford","Fairlane 500","NoName",""
1967,"Ford","Falcon","NoName",""
1967,"Ford","Futura","NoName",""
1967,"Ford","Galaxie 500","NoName","Convertible"
1967,"Ford","LTD","NoName","Sedan"
1967,"Ford","Mustang Shelby GT","NoName","Convertible"
1967,"Ford","Mustang Shelby GT","NoName","Coupe"
1967,"Ford","Mustang","NoName","Convertible"
1967,"Ford","Mustang","NoName","Coupe"
1967,"Ford","Pickup","NoName","Regular Cab Pickup"
1967,"Ford","Ranchero","NoName","Regular Cab Pickup"
1967,"Ford","Ranch","NoName",""
1967,"Ford","Squire","NoName",""
1967,"Ford","Thunderbird","NoName","Coupe"
1967,"Ford","Thunderbird","NoName","Sedan"
1967,"Ford","Van","NoName",""
1967,"GMC","Panel","NoName",""
1967,"GMC","Pickup","NoName","Regular Cab Pickup"
1967,"GMC","Suburban","NoName","SUV"
1967,"GMC","Van","NoName",""
1967,"Jaguar","340","NoName",""
1967,"Jaguar","420","NoName",""
1967,"Jaguar","Mark II","3.8 S","Sedan"
1967,"Jaguar","XKE","NoName","Convertible"
1967,"Jeep","CJ-6","NoName","SUV"
1967,"Jeep","CJ","NoName","SUV"
1967,"Jeep","CJ-5","NoName","SUV"
1967,"Lamborghini","400 GT","NoName",""
1967,"Lamborghini","Miura","NoName","Coupe"
1967,"Land Rover","Series II","NoName","SUV"
1967,"Lincoln","Continental","NoName","Sedan"
1967,"Lotus","Elan","Plus 2","Coupe"
1967,"Lotus","Elan","NoName","Coupe"
1967,"Lotus","Europa","NoName",""
1967,"Lotus","Seven","NoName",""
1967,"Mercedes-Benz","200","NoName",""
1967,"Mercedes-Benz","230SL","NoName",""
1967,"Mercedes-Benz","200D","NoName","Sedan"
1967,"Mercedes-Benz","230","NoName",""
1967,"Mercedes-Benz","230S","NoName",""
1967,"Mercedes-Benz","250SE","NoName","Coupe"
1967,"Mercedes-Benz","250SL","NoName",""
1967,"Mercedes-Benz","300","NoName",""
1967,"Mercedes-Benz","600","NoName",""
1967,"Mercury","Brougham","NoName",""
1967,"Mercury","Colony Park","NoName","Wagon"
1967,"Mercury","Comet","202",""
1967,"Mercury","Comet","Caliente",""
1967,"Mercury","Comet","Capri","Coupe"
1967,"Mercury","Comet","Cyclone","Coupe"
1967,"Mercury","Commuter","NoName",""
1967,"Mercury","Cougar","XR7","Coupe"
1967,"Mercury","Cougar","NoName","Coupe"
1967,"Mercury","Marquis","NoName","Sedan"
1967,"Mercury","Montclair","NoName",""
1967,"Mercury","Monterey","NoName",""
1967,"Mercury","Parklane","NoName",""
1967,"Oldsmobile","442","NoName","Coupe"
1967,"Oldsmobile","98","NoName",""
1967,"Oldsmobile","Cutlass","Supreme",""
1967,"Oldsmobile","Cutlass","NoName",""
1967,"Oldsmobile","Dynamic 88","Custom",""
1967,"Oldsmobile","Dynamic 88","NoName",""
1967,"Oldsmobile","F-85","Standard",""
1967,"Oldsmobile","F-85","NoName",""
1967,"Oldsmobile","Toronado","NoName","Coupe"
1967,"Oldsmobile","Vista Cruiser","NoName","Wagon"
1967,"Plymouth","Barracuda","NoName","Coupe"
1967,"Plymouth","Belvedere","I","Coupe"
1967,"Plymouth","Belvedere","II",""
1967,"Plymouth","Fury","I",""
1967,"Plymouth","Fury","II",""
1967,"Plymouth","Fury","III",""
1967,"Plymouth","Fury","Sport","Coupe"
1967,"Plymouth","GTX","NoName","Coupe"
1967,"Plymouth","Satellite","NoName",""
1967,"Plymouth","VIP","NoName",""
1967,"Plymouth","Valiant","NoName",""
1967,"Pontiac","Bonneville","NoName","Sedan"
1967,"Pontiac","Catalina","NoName",""
1967,"Pontiac","Firebird","NoName","Convertible"
1967,"Pontiac","Firebird","NoName","Coupe"
1967,"Pontiac","GTO","NoName","Convertible"
1967,"Pontiac","GTO","NoName","Coupe"
1967,"Pontiac","Grand Prix","NoName","Coupe"
1967,"Pontiac","LeMans","NoName",""
1967,"Pontiac","Tempest","Custom",""
1967,"Pontiac","Tempest","Safari",""
1967,"Pontiac","Tempest","NoName",""
1967,"Porsche","911","S",""
1967,"Porsche","911","NoName",""
1967,"Porsche","912","NoName",""
1967,"Saab","96","NoName",""
1967,"Saab","95","NoName",""
1967,"Saab","Monte Carlo","NoName",""
1967,"Saab","Sonett","NoName","Convertible"
1967,"Saab","Shrike","NoName","Coupe"
1967,"Toyota","2000 GT","NoName",""
1967,"Toyota","Corona","NoName",""
1967,"Toyota","Crown","NoName",""
1967,"Toyota","Land Cruiser","NoName","SUV"
1967,"Volkswagen","1600","NoName",""
1967,"Volkswagen","Karmann Ghia","NoName",""
1967,"Volkswagen","Microbus","NoName","SUV"
1967,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1967,"Volvo","122","S",""
1967,"Volvo","1800","S",""
1967,"Renault","R-10","NoName",""
1967,"Ferrari","206 Dino GT","NoName",""
